,condition,prob
956,noURL_3,0.05
957,noURL_3,0.05
958,noURL_3,0.05
959,noURL_3,0.10
960,noURL_3,0.05
961,noURL_3,0
962,noURL_3,0
963,noURL_3,0.05
964,noURL_3,0.05
965,noURL_3,0.05
966,noURL_3,0.05
967,noURL_3,0.05
968,noURL_3,0.05
969,noURL_3,0.05
970,noURL_3,0.05
971,noURL_3,0.05
972,noURL_3,0.05
973,noURL_3,0.05
974,noURL_3,0.05
975,noURL_3,0.05
976,noURL_3,0.10
977,noURL_3,0.10
978,noURL_3,0.05
979,noURL_3,0.05
980,noURL_3,0.05
981,noURL_3,0.05
982,noURL_3,0.05
983,noURL_3,0.05
984,noURL_3,0.05
985,noURL_3,0.05
986,noURL_3,0.05
987,noURL_3,0.05
988,noURL_3,0.05
989,noURL_3,0.05
990,noURL_3,0.05
991,noURL_3,0.05
992,noURL_3,0.05
993,noURL_3,0.05
994,noURL_3,0.05
995,noURL_3,0.05
996,noURL_3,0.05
997,noURL_3,0.05
998,noURL_3,0.05
999,noURL_3,0.05
1000,noURL_3,0.05
1001,noURL_3,0.05
1002,noURL_3,0.05
1003,noURL_3,0.05
1004,noURL_3,0.05
1005,noURL_3,0.05
1006,noURL_3,0.85
1007,noURL_3,0.05
1008,noURL_3,0.05
1009,noURL_3,0.05
1010,noURL_3,0.05
1011,noURL_3,0.05
1012,noURL_3,0.05
1013,noURL_3,0.10
1014,noURL_3,0.85
1015,noURL_3,0.85
1016,noURL_3,0.10
1017,noURL_3,0.10
1018,noURL_3,0.05
1019,noURL_3,0.05
1020,noURL_3,0.05
1021,noURL_3,0.10
1022,noURL_3,0.10
1023,noURL_3,0.05
1024,noURL_3,0.05
1025,noURL_3,0.05
1026,noURL_3,0.05
1027,noURL_3,0.05
1028,noURL_3,0.05
1029,noURL_3,0.05
1030,noURL_3,0.10
1031,noURL_3,0.85
1032,noURL_3,0.85
1033,noURL_3,0.05
1034,noURL_3,0.05
1035,noURL_3,0.05
1036,noURL_3,0.05
1037,noURL_3,0.05
1038,noURL_3,0.10
1039,noURL_3,0.05
1040,noURL_3,0.05
1041,noURL_3,0.05
1042,noURL_3,0.05
1043,noURL_3,0.05
1044,noURL_3,0.05
1045,noURL_3,0.05
1046,noURL_3,0.05
1047,noURL_3,0.05
1048,noURL_3,0.05
1049,noURL_3,0.05
1050,noURL_3,0.05
1051,noURL_3,0.05
1052,noURL_3,0
1053,noURL_3,0.10
1054,noURL_3,0.05
1055,noURL_3,0.05
1056,noURL_3,0.10
1057,noURL_3,0.05
1058,noURL_3,0.05
1059,noURL_3,0.10
1060,noURL_3,0.10
1061,noURL_3,0.10
1062,noURL_3,0.10
1063,noURL_3,0.10
1064,noURL_3,0.10
1065,noURL_3,0.05
1066,noURL_3,0.05
1067,noURL_3,0.05
1068,noURL_3,0.05
1069,noURL_3,0.05
1070,noURL_3,0.05
1071,noURL_3,0.05
1072,noURL_3,0.05
1073,noURL_3,0.05
1074,noURL_3,0.05
1075,noURL_3,0.05
1076,noURL_3,0.05
1077,noURL_3,0.05
1078,noURL_3,0.05
1079,noURL_3,0.05
1080,noURL_3,0.05
1081,noURL_3,0.05
1082,noURL_3,0.05
1083,noURL_3,0.05
1084,noURL_3,0.05
1085,noURL_3,0.05
1086,noURL_3,0.05
1087,noURL_3,0.05
1088,noURL_3,0.05
1089,noURL_3,0.10
1090,noURL_3,0.05
1091,noURL_3,0.05
1092,noURL_3,0.05
1093,noURL_3,0
1094,noURL_3,0.05
1095,noURL_3,0.05
1096,noURL_3,0.05
1097,noURL_3,0.05
1098,noURL_3,0.05
1099,noURL_3,0.05
1100,noURL_3,0.05
1101,noURL_3,0.05
1102,noURL_3,0.05
1103,noURL_3,0.05
1104,noURL_3,0.05
1105,noURL_3,0.05
1106,noURL_3,0.05
1107,noURL_3,0.85
1108,noURL_3,0.10
1109,noURL_3,0.05
1110,noURL_3,0.85
1111,noURL_3,0.05
1112,noURL_3,0.10
1113,noURL_3,0.05
1114,noURL_3,0.05
1115,noURL_3,0.85
1116,noURL_3,0.05
1117,noURL_3,0.85
1118,noURL_3,0.05
1119,noURL_3,0.85
1120,noURL_3,0.05
1121,noURL_3,0.05
1122,noURL_3,0.05
1123,noURL_3,0.05
1124,noURL_3,0.05
1125,noURL_3,0.10
1126,noURL_3,0.10
1127,noURL_3,0.85
1128,noURL_3,0.05
1129,noURL_3,0.10
1130,noURL_3,0.10
1131,noURL_3,0.85
1132,noURL_3,0.10
1133,noURL_3,0.10
1134,noURL_3,0.10
1135,noURL_3,0.10
1136,noURL_3,0.10
1137,noURL_3,0.10
1138,noURL_3,0.10
1139,noURL_3,0.05
1140,noURL_3,0.05
1141,noURL_3,0.05
1142,noURL_3,0.10
1143,noURL_3,0.10
1144,noURL_3,0.10
1145,noURL_3,0.10
1146,noURL_3,0.05
1147,noURL_3,0.10
1148,noURL_3,0.10
1149,noURL_3,0.10
1150,noURL_3,0.05
1151,noURL_3,0.05
1152,noURL_3,0.05
1153,noURL_3,0.05
1154,noURL_3,0.05
1155,noURL_3,0.05
1156,noURL_3,0.10
1157,noURL_3,0.10
1158,noURL_3,0.10
1159,noURL_3,0.10
1160,noURL_3,0.05
1161,noURL_3,0.05
1162,noURL_3,0.05
1163,noURL_3,0.05
1164,noURL_3,0.05
1165,noURL_3,0.05
1166,noURL_3,0.05
1167,noURL_3,0.05
1168,noURL_3,0.05
1169,noURL_3,0.05
1170,noURL_3,0.05
1171,noURL_3,0.05
1172,noURL_3,0
1173,noURL_3,0.05
1174,noURL_3,0.05
1175,noURL_3,0.05
1176,noURL_3,0.05
1177,noURL_3,0
1178,noURL_3,0
1179,noURL_3,0.05
1180,noURL_3,0.05
1181,noURL_3,0.05
1182,noURL_3,0.90
1183,noURL_3,0.05
1184,noURL_3,0.05
1185,noURL_3,0.05
1186,noURL_3,0.05
1187,noURL_3,0.05
1188,noURL_3,0.05
1189,noURL_3,0.05
1190,noURL_3,0.05
1191,noURL_3,0.05
1192,noURL_3,0.05
1193,noURL_3,0.05
1194,noURL_3,0.10
1195,noURL_3,0.05
1196,noURL_3,0.05
1197,noURL_3,0.10
1198,noURL_3,0
1199,noURL_3,0.05
1200,noURL_3,0.85
1201,noURL_3,0.05
1202,noURL_3,0.05
1203,noURL_3,0.05
1204,noURL_3,0.05
1205,noURL_3,0.05
1206,noURL_3,0.05
1207,noURL_3,0.05
1208,noURL_3,0.05
1209,noURL_3,0.05
1210,noURL_3,0.05
1211,noURL_3,0.05
1212,noURL_3,0.05
1213,noURL_3,0.05
1214,noURL_3,0.05
1215,noURL_3,0.10
1216,noURL_3,0.10
1217,noURL_3,0.10
1218,noURL_3,0.05
1219,noURL_3,0.05
1220,noURL_3,0.05
1221,noURL_3,0.05
1222,noURL_3,0.05
1223,noURL_3,0.05
1224,noURL_3,0.05
1225,noURL_3,0.85
1226,noURL_3,0.05
1227,noURL_3,0.05
1228,noURL_3,0.05
1229,noURL_3,0.05
1230,noURL_3,0.05
1231,noURL_3,0.05
1232,noURL_3,0.05
1233,noURL_3,0.10
1234,noURL_3,0.05
1235,noURL_3,0.05
1236,noURL_3,0.10
1237,noURL_3,0.10
1238,noURL_3,0.10
1239,noURL_3,0.10
1240,noURL_3,0.10
1241,noURL_3,0.05
1242,noURL_3,0.05
1243,noURL_3,0.10
1244,noURL_3,0.10
1245,noURL_3,0.05
1246,noURL_3,0.05
1247,noURL_3,0.05
1248,noURL_3,0.05
1249,noURL_3,0.05
1250,noURL_3,0.05
1251,noURL_3,0.05
1252,noURL_3,0.05
1253,noURL_3,0.05
1254,noURL_3,0.05
1255,noURL_3,0.10
1256,noURL_3,0.10
1257,noURL_3,0.10
1258,noURL_3,0.10
1259,noURL_3,0.10
1260,noURL_3,0.05
1261,noURL_3,0.10
1262,noURL_3,0.10
1263,noURL_3,0.10
1264,noURL_3,0.05
1265,noURL_3,0.05
1266,noURL_3,0.05
1267,noURL_3,0.10
1268,noURL_3,0.05
1269,noURL_3,0.05
1270,noURL_3,0.05
1271,noURL_3,0.05
1272,noURL_3,0.10
1273,noURL_3,0.05
1274,noURL_3,0.05
1275,noURL_3,0.05
1276,noURL_3,0.05
1277,noURL_3,0.05
1278,noURL_3,0.05
1279,noURL_3,0.05
1280,noURL_3,0.05
1281,noURL_3,0.10
1282,noURL_3,0.05
1283,noURL_3,0.05
1284,noURL_3,0.05
1285,noURL_3,0.10
1286,noURL_3,0.05
1287,noURL_3,0.10
1288,noURL_3,0.10
1289,noURL_3,0.05
1290,noURL_3,0.05
1291,noURL_3,0.10
1292,noURL_3,0.10
1293,noURL_3,0.10
1294,noURL_3,0.10
1295,noURL_3,0.05
1296,noURL_3,0.05
1297,noURL_3,0.05
1298,noURL_3,0.05
1299,noURL_3,0.05
1300,noURL_3,0.05
1301,noURL_3,0.05
1302,noURL_3,0.85
1303,noURL_3,0.05
1304,noURL_3,0.05
1305,noURL_3,0.05
1306,noURL_3,0.05
1307,noURL_3,0.05
1308,noURL_3,0.05
1309,noURL_3,0.05
1310,noURL_3,0.10
1311,noURL_3,0.05
1312,noURL_3,0.05
1313,noURL_3,0.05
1314,noURL_3,0.05
1315,noURL_3,0.05
1316,noURL_3,0.10
1317,noURL_3,0.10
1318,noURL_3,0.05
1319,noURL_3,0.05
1320,noURL_3,0.05
1321,noURL_3,0.05
1322,noURL_3,0.05
1323,noURL_3,0.05
1324,noURL_3,0.05
1325,noURL_3,0.05
1326,noURL_3,0.05
1327,noURL_3,0.10
1328,noURL_3,0.05
1329,noURL_3,0.05
1330,noURL_3,0.05
1331,noURL_3,0.05
1332,noURL_3,0.05
1333,noURL_3,0.10
1334,noURL_3,0.10
1335,noURL_3,0.10
1336,noURL_3,0.05
1337,noURL_3,0.05
1338,noURL_3,0.0
1339,noURL_3,0.0
1340,noURL_3,0.05
1341,noURL_3,0.05
1342,noURL_3,0
1343,noURL_3,0.05
1344,noURL_3,0.05
1345,noURL_3,0.05
1346,noURL_3,0.05
1347,noURL_3,0
1348,noURL_3,0.05
1349,noURL_3,0.05
1350,noURL_3,0.05
1351,noURL_3,0.05
1352,noURL_3,0.05
1353,noURL_3,0.05
1354,noURL_3,0.05
1355,noURL_3,0.05
1356,noURL_3,0.05
1357,noURL_3,0.05
1358,noURL_3,0.05
1359,noURL_3,0.10
1360,noURL_3,0.05
1361,noURL_3,0.10
1362,noURL_3,0.10
1363,noURL_3,0.85
1364,noURL_3,0.85
1365,noURL_3,0.10
1366,noURL_3,0.10
1367,noURL_3,0.10
1368,noURL_3,0.10
1369,noURL_3,0.10
1370,noURL_3,0.10
1371,noURL_3,0.10
1372,noURL_3,0.10
1373,noURL_3,0.10
1374,noURL_3,0.10
1375,noURL_3,0.10
1376,noURL_3,0.10
1377,noURL_3,0.10
1378,noURL_3,0.10
1379,noURL_3,0.05
1380,noURL_3,0.05
1381,noURL_3,0.05
1382,noURL_3,0.85
1383,noURL_3,0.05
1384,noURL_3,0.05
1385,noURL_3,0.05
1386,noURL_3,0.05
1387,noURL_3,0.05
1388,noURL_3,0.05
1389,noURL_3,0.05
1390,noURL_3,0.05
1391,noURL_3,0.05
1392,noURL_3,0.05
1393,noURL_3,0.05
1394,noURL_3,0.05
1395,noURL_3,0.05
1396,noURL_3,0.05
1397,noURL_3,0.05
1398,noURL_3,0.05
1399,noURL_3,0
1400,noURL_3,0.10
1401,noURL_3,0.05
1402,noURL_3,0.10
1403,noURL_3,0.05
1404,noURL_3,0.05
1405,noURL_3,0.05
1406,noURL_3,0.05
1407,noURL_3,0.05
1408,noURL_3,0.05
1409,noURL_3,0.05
1410,noURL_3,0.05
1411,noURL_3,0.05
1412,noURL_3,0.05
1413,noURL_3,0.05
1414,noURL_3,0.05
1415,noURL_3,0.05
1416,noURL_3,0.05
1417,noURL_3,0.05
1418,noURL_3,0.05
1419,noURL_3,0.05
1420,noURL_3,0.05
1421,noURL_3,0.05
1422,noURL_3,0.05
1423,noURL_3,0.05
1424,noURL_3,0.05
1425,noURL_3,0.05
1426,noURL_3,0.05
1427,noURL_3,0.05
1428,noURL_3,0.05
1429,noURL_3,0.05
1430,noURL_3,0.05
1431,noURL_3,0.10
1432,noURL_3,0.85
1433,noURL_3,0.10
1434,noURL_3,0.05
1435,noURL_3,0.10
1436,noURL_3,0.10
1437,noURL_3,0.10
1438,noURL_3,0.05
1439,noURL_3,0.10
1440,noURL_3,0.10
1441,noURL_3,0.10
1442,noURL_3,0.05
1443,noURL_3,0.05
1444,noURL_3,0.05
1445,noURL_3,0
1446,noURL_3,0
1447,noURL_3,0
1448,noURL_3,0
1449,noURL_3,0.05
1450,noURL_3,0.05
1451,noURL_3,0.05
1452,noURL_3,0.05
1453,noURL_3,0.05
1454,noURL_3,0
1455,noURL_3,0
1456,noURL_3,0.05
1457,noURL_3,0.05
1458,noURL_3,0.05
1459,noURL_3,0.05
1460,noURL_3,0.05
1461,noURL_3,0.05
1462,noURL_3,0.05
1463,noURL_3,0.10
1464,noURL_3,0.05
1465,noURL_3,0.05
1466,noURL_3,0.05
1467,noURL_3,0.05
1468,noURL_3,0.05
1469,noURL_3,0.10
1470,noURL_3,0.10
1471,noURL_3,0.10
1472,noURL_3,0.85
1473,noURL_3,0.85
1474,noURL_3,0.95
1475,noURL_3,0.10
1476,noURL_3,0.95
1477,noURL_3,0.95
1478,noURL_3,0.95
1479,noURL_3,1
1480,noURL_3,0.95
1481,noURL_3,0.85
1482,noURL_3,0.85
1483,noURL_3,0.95
1484,noURL_3,0.95
1485,noURL_3,0.95
1486,noURL_3,0.95
1487,noURL_3,1
1488,noURL_3,1
1489,noURL_3,0.95
1490,noURL_3,0.99
1491,noURL_3,0.95
1492,noURL_3,1
1493,noURL_3,1
1494,noURL_3,0.95
1495,noURL_3,0.95
1496,noURL_3,0.85
1497,noURL_3,0.95
1498,noURL_3,1
1499,noURL_3,0.99
1500,noURL_3,0.99
1501,noURL_3,1
1502,noURL_3,1
1503,noURL_3,1
1504,noURL_3,0.95
1505,noURL_3,0.95
1506,noURL_3,0.95
1507,noURL_3,0.99
1508,noURL_3,0.99
1509,noURL_3,0.85
1510,noURL_3,0.95
1511,noURL_3,0.95
1512,noURL_3,0.85
1513,noURL_3,0.95
1514,noURL_3,0.01
1515,noURL_3,1
1516,noURL_3,0.95
1517,noURL_3,1
1518,noURL_3,1
1519,noURL_3,0.85
1520,noURL_3,1
1521,noURL_3,1
1522,noURL_3,0.99
1523,noURL_3,0.99
1524,noURL_3,0.99
1525,noURL_3,0.99
1526,noURL_3,1
1527,noURL_3,1
1528,noURL_3,1
1529,noURL_3,1
1530,noURL_3,1
1531,noURL_3,0.95
1532,noURL_3,0.99
1533,noURL_3,0.85
1534,noURL_3,1
1535,noURL_3,1
1536,noURL_3,0.01
1537,noURL_3,0.01
1538,noURL_3,0.95
1539,noURL_3,0.95
1540,noURL_3,1
1541,noURL_3,1
1542,noURL_3,1
1543,noURL_3,1
1544,noURL_3,0.95
1545,noURL_3,0.95
1546,noURL_3,0.95
1547,noURL_3,0.85
1548,noURL_3,0.95
1549,noURL_3,0.90
1550,noURL_3,0.95
1551,noURL_3,0.95
1552,noURL_3,0.85
1553,noURL_3,0.85
1554,noURL_3,0.95
1555,noURL_3,0.95
1556,noURL_3,0.85
1557,noURL_3,0.95
1558,noURL_3,0.95
1559,noURL_3,0.95
1560,noURL_3,0.95
1561,noURL_3,0.95
1562,noURL_3,0.99
1563,noURL_3,0.99
1564,noURL_3,0.95
1565,noURL_3,0.95
1566,noURL_3,0.95
1567,noURL_3,0.95
1568,noURL_3,0.95
1569,noURL_3,0.95
1570,noURL_3,0.95
1571,noURL_3,0.85
1572,noURL_3,0.90
1573,noURL_3,0.95
1574,noURL_3,0.90
1575,noURL_3,0.85
1576,noURL_3,0.95
1577,noURL_3,0.95
1578,noURL_3,0.95
1579,noURL_3,0.95
1580,noURL_3,0.85
1581,noURL_3,1
1582,noURL_3,0.01
1583,noURL_3,0.95
1584,noURL_3,0.95
1585,noURL_3,0.95
1586,noURL_3,0.95
1587,noURL_3,1
1588,noURL_3,0.10
1589,noURL_3,0.90
1590,noURL_3,0.95
1591,noURL_3,0.95
1592,noURL_3,0.95
1593,noURL_3,0.85
1594,noURL_3,0.85
1595,noURL_3,0.95
1596,noURL_3,0.95
1597,noURL_3,0.95
1598,noURL_3,0.95
1599,noURL_3,1
1600,noURL_3,0.95
1601,noURL_3,0.95
1602,noURL_3,0.95
1603,noURL_3,0.95
1604,noURL_3,0.95
1605,noURL_3,0.01
1606,noURL_3,1
1607,noURL_3,0.95
1608,noURL_3,0.95
1609,noURL_3,0.95
1610,noURL_3,0.95
1611,noURL_3,0.95
1612,noURL_3,1
1613,noURL_3,1
1614,noURL_3,0.85
1615,noURL_3,0.99
1616,noURL_3,0.95
1617,noURL_3,0.95
1618,noURL_3,1
1619,noURL_3,1
1620,noURL_3,0.01
1621,noURL_3,0.01
1622,noURL_3,0.01
1623,noURL_3,0.01
1624,noURL_3,0.95
1625,noURL_3,0.85
1626,noURL_3,0.95
1627,noURL_3,0.95
1628,noURL_3,1
1629,noURL_3,1
1630,noURL_3,0.01
1631,noURL_3,0.01
1632,noURL_3,1
1633,noURL_3,1
1634,noURL_3,1
1635,noURL_3,1
1636,noURL_3,1
1637,noURL_3,0.95
1638,noURL_3,0.95
1639,noURL_3,1
1640,noURL_3,1
1641,noURL_3,1
1642,noURL_3,0.99
1643,noURL_3,0.99
1644,noURL_3,0.95
1645,noURL_3,0.85
1646,noURL_3,1
1647,noURL_3,0.95
1648,noURL_3,1
1649,noURL_3,0.95
1650,noURL_3,0.95
1651,noURL_3,0.95
1652,noURL_3,0.95
1653,noURL_3,0.90
1654,noURL_3,0.90
1655,noURL_3,0.95
1656,noURL_3,1
1657,noURL_3,1
1658,noURL_3,1
1659,noURL_3,0.95
1660,noURL_3,0.85
1661,noURL_3,0.95
1662,noURL_3,0.90
1663,noURL_3,0.95
1664,noURL_3,0.95
1665,noURL_3,0.99
1666,noURL_3,1
1667,noURL_3,1
1668,noURL_3,0.95
1669,noURL_3,1
1670,noURL_3,1
1671,noURL_3,1
1672,noURL_3,0.95
1673,noURL_3,0.99
1674,noURL_3,0.99
1675,noURL_3,0.01
1676,noURL_3,0.01
1677,noURL_3,0.01
1678,noURL_3,0.95
1679,noURL_3,0.95
1680,noURL_3,0.95
1681,noURL_3,0.95
1682,noURL_3,0.95
1683,noURL_3,0.95
1684,noURL_3,0.95
1685,noURL_3,0.95
1686,noURL_3,0.95
1687,noURL_3,0.95
1688,noURL_3,0.85
1689,noURL_3,0.95
1690,noURL_3,1
1691,noURL_3,0.95
1692,noURL_3,0.95
1693,noURL_3,1
1694,noURL_3,1
1695,noURL_3,1
1696,noURL_3,0.95
1697,noURL_3,0.90
1698,noURL_3,0.95
1699,noURL_3,0.10
1700,noURL_3,0.95
1701,noURL_3,0.95
1702,noURL_3,0.95
1703,noURL_3,0.95
1704,noURL_3,0.90
1705,noURL_3,1
1706,noURL_3,0.99
1707,noURL_3,1
1708,noURL_3,0.85
1709,noURL_3,1
1710,noURL_3,1
1711,noURL_3,1
1712,noURL_3,1
1713,noURL_3,0.99
1714,noURL_3,0.99
1715,noURL_3,1
1716,noURL_3,0.99
1717,noURL_3,0.99
1718,noURL_3,0.95
1719,noURL_3,0.95
1720,noURL_3,0.01
1721,noURL_3,0.99
1722,noURL_3,0.99
1723,noURL_3,1
1724,noURL_3,0.95
1725,noURL_3,0.05
1726,noURL_3,0.05
1727,noURL_3,0.05
1728,noURL_3,0.05
1729,noURL_3,0.05
1730,noURL_3,0.05
1731,noURL_3,0.05
1732,noURL_3,0.05
1733,noURL_3,0.10
1734,noURL_3,0.10
1735,noURL_3,0.05
1736,noURL_3,0.05
1737,noURL_3,0.05
1738,noURL_3,0.05
1739,noURL_3,0.10
1740,noURL_3,0.10
1741,noURL_3,0.10
1742,noURL_3,0.05
1743,noURL_3,0.05
1744,noURL_3,0.10
1745,noURL_3,0.10
1746,noURL_3,0.10
1747,noURL_3,0.05
1748,noURL_3,0.05
1749,noURL_3,0.05
1750,noURL_3,0.10
1751,noURL_3,0.95
1752,noURL_3,0.05
1753,noURL_3,0.05
1754,noURL_3,0.05
1755,noURL_3,0.99
1756,noURL_3,1
1757,noURL_3,0.95
1758,noURL_3,0.95
1759,noURL_3,0.95
1760,noURL_3,0.95
1761,noURL_3,0.85
1762,noURL_3,0.90
1763,noURL_3,0.85
1764,noURL_3,0.95
1765,noURL_3,0.95
1766,noURL_3,0.85
1767,noURL_3,0.85
1768,noURL_3,0.85
1769,noURL_3,0.99
1770,noURL_3,1
1771,noURL_3,1
1772,noURL_3,1
1773,noURL_3,0.95
1774,noURL_3,1
1775,noURL_3,0.99
1776,noURL_3,0.85
1777,noURL_3,0.85
1778,noURL_3,0.01
1779,noURL_3,0.01
1780,noURL_3,0.95
1781,noURL_3,1
1782,noURL_3,1
1783,noURL_3,0.99
1784,noURL_3,0.95
1785,noURL_3,0.95
1786,noURL_3,0.95
1787,noURL_3,0.95
1788,noURL_3,1
1789,noURL_3,1
1790,noURL_3,0.95
1791,noURL_3,0.95
1792,noURL_3,0.99
1793,noURL_3,0.99
1794,noURL_3,1
1795,noURL_3,1
1796,noURL_3,1
1797,noURL_3,0.95
1798,noURL_3,0.95
1799,noURL_3,0.95
1800,noURL_3,0.99
1801,noURL_3,0.99
1802,noURL_3,1
1803,noURL_3,1
1804,noURL_3,1
1805,noURL_3,1
1806,noURL_3,0.99
1807,noURL_3,0.99
1808,noURL_3,1
1809,noURL_3,0.95
1810,noURL_3,0.95
1811,noURL_3,0.95
1812,noURL_3,0.95
1813,noURL_3,0.95
1814,noURL_3,0.95
1815,noURL_3,0.10
1816,noURL_3,1
1817,noURL_3,1
1818,noURL_3,1
1819,noURL_3,0.99
1820,noURL_3,0.01
1821,noURL_3,1
1822,noURL_3,1
1823,noURL_3,0.95
1824,noURL_3,1
1825,noURL_3,0.01
1826,noURL_3,1
1827,noURL_3,1
1828,noURL_3,1
1829,noURL_3,1
1830,noURL_3,1
1831,noURL_3,1
1832,noURL_3,0.10
1833,noURL_3,1
1834,noURL_3,1
1835,noURL_3,1
1836,noURL_3,0.95
1837,noURL_3,0.01
1838,noURL_3,0.01
1839,noURL_3,1
1840,noURL_3,1
1841,noURL_3,1
1842,noURL_3,1
1843,noURL_3,0.01
1844,noURL_3,0.01
1845,noURL_3,1
1846,noURL_3,0.99
1847,noURL_3,1
1848,noURL_3,0.95
1849,noURL_3,0.95
1850,noURL_3,0.95
1851,noURL_3,0.10
1852,noURL_3,0.95
1853,noURL_3,0.95
1854,noURL_3,0.95
1855,noURL_3,0.95
1856,noURL_3,1
1857,noURL_3,0.85
1858,noURL_3,0.95
1859,noURL_3,0.95
1860,noURL_3,0.85
1861,noURL_3,0.90
1862,noURL_3,0.85
1863,noURL_3,0.95
1864,noURL_3,0.95
1865,noURL_3,0.95
1866,noURL_3,0.95
1867,noURL_3,1
1868,noURL_3,0.95
1869,noURL_3,0.95
1870,noURL_3,0.95
1871,noURL_3,0.95
1872,noURL_3,0.95
1873,noURL_3,0.95
1874,noURL_3,0.85
1875,noURL_3,0.85
1876,noURL_3,0.95
1877,noURL_3,0.95
1878,noURL_3,0.85
1879,noURL_3,0.95
1880,noURL_3,0.95
1881,noURL_3,0.85
1882,noURL_3,0.95
1883,noURL_3,0.95
1884,noURL_3,0.95
1885,noURL_3,0.95
1886,noURL_3,0.10
1887,noURL_3,0.95
1888,noURL_3,0.95
1889,noURL_3,0.85
1890,noURL_3,0.85
1891,noURL_3,0.85
1892,noURL_3,1
1893,noURL_3,0.95
1894,noURL_3,0.90
1895,noURL_3,0.95
1896,noURL_3,0.85
1897,noURL_3,0.99
1898,noURL_3,0.95
1899,noURL_3,0.95
1900,noURL_3,0.99
1901,noURL_3,0.95
1902,noURL_3,0.95
1903,noURL_3,0.01
1904,noURL_3,0.01
1905,noURL_3,0.01
1906,noURL_3,0.95
1907,noURL_3,0.95
1908,noURL_3,0.95
1909,noURL_3,0.95
1910,noURL_3,0.95
1911,noURL_3,1
1912,noURL_3,0.85
1913,noURL_3,0.85
1914,noURL_3,1
1915,noURL_3,0.10
1916,noURL_3,0.85
1917,noURL_3,0.90
1918,noURL_3,0.95
1919,noURL_3,0.95
1920,noURL_3,0.95
1921,noURL_3,0.99
1922,noURL_3,1
1923,noURL_3,0.95
1924,noURL_3,1
1925,noURL_3,0.95
1926,noURL_3,1
1927,noURL_3,0.95
1928,noURL_3,0.95
1929,noURL_3,0.95
1930,noURL_3,1
1931,noURL_3,1
1932,noURL_3,0.95
1933,noURL_3,1
1934,noURL_3,0.95
1935,noURL_3,0.95
1936,noURL_3,1
1937,noURL_3,1
1938,noURL_3,0.01
1939,noURL_3,0.01
1940,noURL_3,0.95
1941,noURL_3,1
1942,noURL_3,0.95
1943,noURL_3,0.95
1944,noURL_3,0.95
1945,noURL_3,0.95
1946,noURL_3,0.95
1947,noURL_3,0.95
1948,noURL_3,0.95
1949,noURL_3,0.95
1950,noURL_3,0.95
1951,noURL_3,0.90
1952,noURL_3,0.90
1953,noURL_3,1
1954,noURL_3,1
1955,noURL_3,1
1956,noURL_3,1
1957,noURL_3,1
1958,noURL_3,0.85
1959,noURL_3,0.85
1960,noURL_3,1
1961,noURL_3,1
1962,noURL_3,0.95
1963,noURL_3,0.95
1964,noURL_3,0.95
1965,noURL_3,0.85
1966,noURL_3,0.95
1967,noURL_3,0.95
1968,noURL_3,0.95
1969,noURL_3,0.95
1970,noURL_3,0.85
1971,noURL_3,0.95
1972,noURL_3,0.01
1973,noURL_3,0.10
1974,noURL_3,0.95
1975,noURL_3,0.95
1976,noURL_3,0.95
1977,noURL_3,0.95
1978,noURL_3,0.90
1979,noURL_3,0.99
1980,noURL_3,1
1981,noURL_3,0.95
1982,noURL_3,0.95
1983,noURL_3,0.95
1984,noURL_3,0.95
1985,noURL_3,0.85
1986,noURL_3,0.95
1987,noURL_3,0.95
1988,noURL_3,0.95
1989,noURL_3,0.95
1990,noURL_3,0.95
1991,noURL_3,0.95
1992,noURL_3,0.95
1993,noURL_3,0.95
1994,noURL_3,0.85
1995,noURL_3,0.95
1996,noURL_3,0.95
1997,noURL_3,1
1998,noURL_3,0.05
1999,noURL_3,0.05
2000,noURL_3,0.05
2001,noURL_3,0.05
2002,noURL_3,0.05
2003,noURL_3,0.05
2004,noURL_3,0.05
2005,noURL_3,0.05
2006,noURL_3,0.05
2007,noURL_3,0.05
2008,noURL_3,0.05
2009,noURL_3,0.05
2010,noURL_3,0.85
2011,noURL_3,0.05
2012,noURL_3,0.05
2013,noURL_3,0.10
2014,noURL_3,0.05
2015,noURL_3,0.05
2016,noURL_3,0.05
2017,noURL_3,0.05
2018,noURL_3,0.10
2019,noURL_3,0.05
2020,noURL_3,0.05
2021,noURL_3,0.05
2022,noURL_3,0.05
2023,noURL_3,0.05
2024,noURL_3,0.85
2025,noURL_3,0.05
2026,noURL_3,0.05
2027,noURL_3,0.05
2028,noURL_3,0.10
2029,noURL_3,0.10
2030,noURL_3,0.05
2031,noURL_3,0.10
2032,noURL_3,0.10
2033,noURL_3,0.05
2034,noURL_3,0.05
2035,noURL_3,0.10
2036,noURL_3,0.10
2037,noURL_3,0.05
2038,noURL_3,0.05
2039,noURL_3,0.05
2040,noURL_3,0.05
2041,noURL_3,0.10
2042,noURL_3,0.10
2043,noURL_3,0.05
2044,noURL_3,0.05
2045,noURL_3,0.05
2046,noURL_3,0.05
2047,noURL_3,0.05
2048,noURL_3,0.05
2049,noURL_3,0.05
2050,noURL_3,0.95
2051,noURL_3,0.95
2052,noURL_3,0.95
2053,noURL_3,0.90
2054,noURL_3,0.95
2055,noURL_3,0.90
2056,noURL_3,0.90
